V194
2.35146;1.47113;1.41633;1.41382;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41374;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41379;1.4138;1.4138;1.4138;1.4138;1.4138;1.4138;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41404;1.42363;1.41423;1.41385;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41369;1.45099;1.78618;1.74545;1.42535;1.41424;1.41385;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388
1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41374;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41379;1.4138;1.4138;1.4138;1.4138;1.4138;1.41384;1.41384;1.41384;1.41384;1.41384;1.41382;1.41336;1.39139;1.37254;1.39931;1.41326;1.41382;1.41384;1.41384;1.41384;1.41363;1.46705;1.58121;1.48913;1.65462;1.50267;1.56644;1.79259;2.09676;1.92713;1.47828;1.41607;1.41391;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388
1.41379;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41374;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41379;1.4138;1.4138;1.4138;1.4138;1.4138;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41404;1.42363;1.41423;1.41385;1.41384;1.41384;1.41334;1.54236;1.41732;1.66856;2.05449;2.01664;1.92048;1.98712;2.04334;2.05711;1.8291;1.94808;2.04707;1.66636;1.4226;1.41414;1.41385;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388
1.41379;1.41378;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41374;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41379;1.4138;1.4138;1.4138;1.4138;1.41384;1.41384;1.41384;1.41384;1.41404;1.42363;1.41423;1.41385;1.41384;1.41384;1.41366;1.4588;1.86751;1.85133;1.66136;1.92169;2.12531;2.15882;1.97944;2.05041;2.03387;2.08095;1.92991;2.01559;2.00153;1.5244;1.41767;1.41397;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388
1.41379;1.41378;1.41378;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41374;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41395;1.42374;1.42407;1.42058;1.41401;1.4138;1.4138;1.4138;1.4138;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.4132;1.57972;1.72712;1.97512;2.07169;1.82825;1.73351;1.84144;1.85816;1.94401;1.93882;1.97096;1.98016;1.94518;1.94425;1.97379;1.52808;1.4178;1.41397;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388
1.41379;1.41378;1.41378;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41374;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41373;1.41346;1.40086;1.41321;1.41372;1.41374;1.41379;1.4138;1.4138;1.4138;1.4138;1.41384;1.41384;1.41384;1.41405;1.42384;1.42403;1.41425;1.41385;1.41301;1.62752;1.84873;1.76697;1.73418;1.76679;1.86664;1.84504;1.83635;1.7569;1.69382;1.9834;2.03907;1.93631;2.0196;1.97396;1.65529;1.46889;1.41575;1.4139;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388
1.41379;1.41378;1.41378;1.41378;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41374;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41372;1.4133;1.393;1.4129;1.41371;1.41373;1.41379;1.4138;1.4138;1.4138;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41382;1.41876;1.80304;1.92;1.87795;1.82847;1.73064;1.78817;1.82172;1.9359;1.70567;1.75675;1.7945;1.92917;1.7979;1.95962;1.92919;1.85318;1.46367;1.41557;1.4139;1.41375;1.43789;1.497;1.42311;1.41416;1.41385;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388
1.41379;1.41378;1.41378;1.41378;1.41378;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41374;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41379;1.4138;1.4138;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41358;1.48091;1.72406;1.68333;1.79786;1.75006;1.77544;1.76096;1.91044;2.01921;1.87373;1.5423;1.7009;1.89661;1.90794;1.81788;1.90764;1.89991;1.6895;1.42323;1.4597;1.71911;1.83207;1.63223;1.45968;1.41543;1.41389;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41385;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388
1.41379;1.41378;1.41378;1.41378;1.41378;1.41378;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41374;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41372;1.41307;1.38221;1.41246;1.41369;1.41373;1.41374;1.41374;1.41374;1.41379;1.4138;1.4138;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41309;1.6082;1.72463;1.53049;1.67292;1.63926;1.74677;1.77474;1.81945;1.745;1.81619;1.77801;1.82074;1.8754;1.83806;1.80104;1.91503;2.01035;1.96116;1.69675;1.57579;1.84198;1.75496;1.56637;1.4252;1.49063;1.4165;1.41393;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41385;1.41385;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388
1.41379;1.41378;1.41378;1.41378;1.41378;1.41378;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41372;1.41374;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41375;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41374;1.41379;1.4138;1.4138;1.41383;1.41376;1.41033;1.41328;1.39406;1.42282;1.41421;1.4136;1.4775;1.62664;1.77152;1.83654;1.80665;1.87944;1.83915;1.93854;1.92748;1.85314;1.82471;1.80669;1.75006;1.7549;1.64606;1.90958;1.95358;1.90521;1.86234;1.85773;1.66607;1.46956;1.41514;1.57709;1.55621;1.41878;1.41401;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41384;1.41385;1.41385;1.41385;1.41385;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388;1.41388
